brand,line,tone,cruelty_free,brl_price,usd_price,eur_price,hex_code,rgb_red,rgb_green,rgb_blue,lab_l,lab_a,lab_b,closest_mst,tone_level
Make Up For Ever,Invisible Cover Stick Foundation,R540 - Dark Brown,False,211.99,43.0,,#431809,67,24,9,14.770760940595771,19.75523838549015,18.64383312760261,10,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y215 - Yellow Alabaster,False,211.99,43.0,,#F9D5C3,249,213,195,87.80955015166852,9.83261256905532,13.541581793363356,2,light
Make Up For Ever,Invisible Cover Stick Foundation,Y225 - Marble,False,211.99,43.0,,#C9AC93,201,172,147,72.24871615366804,6.717130588432374,16.763137587252807,5,light
Make Up For Ever,Invisible Cover Stick Foundation,Y245 - Soft Sand,False,211.99,43.0,,#BA9473,186,148,115,64.04574655648572,9.681710248566787,22.87329121620836,6,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y325 - Flesh,False,211.99,43.0,,#C0987F,192,152,127,65.90142398793215,11.390534167653122,18.850808721833047,7,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y335 - Dark Sand,False,211.99,43.0,,#B78A6A,183,138,106,61.03340675557726,12.940026699945372,23.78007660305425,6,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y365 - Desert,False,211.99,43.0,,#B98F73,185,143,115,62.67470185032845,12.038441380712309,21.00510758140648,7,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y375 - Golden Sand,False,211.99,43.0,,#E5AC80,229,172,128,74.65046168631221,15.465098959682456,30.72352538485645,6,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y405 - Golden Honey,False,211.99,43.0,,#AF8468,175,132,104,58.61831319820314,12.753268731738263,21.517930320262035,7,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y415 - Almond,False,211.99,43.0,,#A87E61,168,126,97,56.19851072815965,12.402167700024558,22.10065928786557,7,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y445 - Amber,False,211.99,43.0,,#B67E62,182,126,98,57.79917978100629,18.34109708455567,23.94686527900336,7,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y505 - Cognac,False,211.99,43.0,,#8F614A,143,97,74,45.4754267426922,15.838190110301351,20.634890260162354,7,dark
Make Up For Ever,Invisible Cover Stick Foundation,Y535 - Chestnut,False,211.99,43.0,,#B07E6D,176,126,109,57.32524072411789,17.13277057336776,16.94039583340512,7,dark
Make Up For Ever,Skin-Perfecting Tint,R230 - Ivory,False,182.41,37.0,,#E6BF98,230,191,152,79.81452050485952,8.483225659554005,24.903584135014345,5,light
Make Up For Ever,Skin-Perfecting Tint,R530 - Brown,False,182.41,37.0,,#925320,146,83,32,41.84960748382502,22.095742204441997,39.60709827350721,7,dark
Make Up For Ever,Skin-Perfecting Tint,R560 - Chocolate,False,182.41,37.0,,#673713,103,55,19,28.54724572067044,18.339594981177683,30.670120135188057,8,dark
Make Up For Ever,Skin-Perfecting Tint,Y215 - Yellow Alabaster,False,182.41,37.0,,#F5D6AA,245,214,170,87.19736741370629,4.465021667096614,25.7264079756778,5,light
Make Up For Ever,Skin-Perfecting Tint,Y218 - Porcelain,False,182.41,37.0,,#EBCA9D,235,202,157,83.09349461019919,5.258035444364706,26.79065145596129,5,light
Make Up For Ever,Skin-Perfecting Tint,Y225 - Marble,False,182.41,37.0,,#E4C197,228,193,151,80.10638231777469,6.531395600558043,25.797502211204627,5,light
Make Up For Ever,Skin-Perfecting Tint,Y305 - Soft Beige,False,182.41,37.0,,#DBAD7B,219,173,123,73.79091469598949,10.400667373918536,32.05743637418108,5,light
Make Up For Ever,Skin-Perfecting Tint,Y315 - Sand,False,182.41,37.0,,#D1A27B,209,162,123,70.05510609279939,12.283919210712035,26.949261744689814,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y325 - Flesh,False,182.41,37.0,,#CEA37D,206,163,125,70.0345081321453,10.761093042340184,25.785138186941413,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y328 - Sand Nude,False,182.41,37.0,,#DDAC74,221,172,116,73.63642757621297,11.043509704170562,35.58246590230987,5,light
Make Up For Ever,Skin-Perfecting Tint,Y355 - Neutral beige,False,182.41,37.0,,#DAAC7A,218,172,122,73.42697498501465,10.427722657355975,32.09305292807147,5,light
Make Up For Ever,Skin-Perfecting Tint,Y365 - Desert,False,182.41,37.0,,#CF9F6F,207,159,111,68.90396142416922,11.824923003615872,31.85585437371583,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y405 - Golden Honey,False,182.41,37.0,,#DAA265,218,162,101,70.65520227534249,13.811818943521514,39.577315536985424,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y412 - Cinnamon,False,182.41,37.0,,#C78E57,199,142,87,63.48985929817432,15.572426706270903,37.60229878191883,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y415 - Almond,False,182.41,37.0,,#D7A46D,215,164,109,70.94266313932792,12.21364536431102,35.696068776277826,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y434 - Golden Caramel,False,182.41,37.0,,#CD9353,205,147,83,65.33642562359734,15.06078557809637,42.05869881430887,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y445 - Amber,False,182.41,37.0,,#B47F49,180,127,73,57.42900001206782,14.655541218338008,37.14178838341099,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y528 - Coffee Bean,False,182.41,37.0,,#B1743D,177,116,61,54.21375099480919,18.6493340084945,39.56185500819469,6,dark
Make Up For Ever,Skin-Perfecting Tint,Y540 - Dark Brown,False,182.41,37.0,,#6E4323,110,67,35,32.81291362530331,15.28990621573728,26.805433975290548,7,dark
Makeup Revolution,Fast Base Stick Foundation,F1,True,44.37,9.0,,#D9C5AD,217,197,173,80.57298732542637,3.2111068817934907,14.593121800134323,4,light
Makeup Revolution,Fast Base Stick Foundation,F10,True,44.37,9.0,,#A27D60,162,125,96,55.27174360915822,10.33186748557502,21.315275019421208,6,dark
Makeup Revolution,Fast Base Stick Foundation,F11,True,44.37,9.0,,#A27E5C,162,126,92,55.458344876726585,9.300063254639834,23.82787069508512,6,dark
Makeup Revolution,Fast Base Stick Foundation,F12,True,44.37,9.0,,#987148,152,113,72,50.63393741441256,10.298278051925012,28.630218819587093,6,dark
Makeup Revolution,Fast Base Stick Foundation,F13,True,44.37,9.0,,#7D583D,125,88,61,40.69811145091645,11.829484463966006,21.6695287611674,7,dark
Makeup Revolution,Fast Base Stick Foundation,F14,True,44.37,9.0,,#583C2E,88,60,46,28.124936416468643,10.358629799413489,13.570580746556717,8,dark
Makeup Revolution,Fast Base Stick Foundation,F15,True,44.37,9.0,,#533B2F,83,59,47,27.220460238222746,8.776988408054159,11.598234330845514,8,dark
Makeup Revolution,Fast Base Stick Foundation,F16,True,44.37,9.0,,#61402F,97,64,47,30.43339313829352,12.161580724272564,16.201098191850004,8,dark
Makeup Revolution,Fast Base Stick Foundation,F17,True,44.37,9.0,,#44322C,68,50,44,22.62641906753835,7.121139433787615,6.967195189131314,9,dark
Makeup Revolution,Fast Base Stick Foundation,F18,True,44.37,9.0,,#3F2021,63,32,33,16.502605020135107,15.07413817901948,5.91737801618798,10,dark
Makeup Revolution,Fast Base Stick Foundation,F2,True,44.37,9.0,,#CEB193,206,177,147,73.98067538059094,5.968171748904128,19.233861922551565,5,light
Makeup Revolution,Fast Base Stick Foundation,F3,True,44.37,9.0,,#C6A78B,198,167,139,70.53068718035567,7.156073504663462,18.7078405038142,5,light
Makeup Revolution,Fast Base Stick Foundation,F4,True,44.37,9.0,,#BD9A84,189,154,132,66.21094128329182,9.75696794385278,16.456480319943935,7,dark
Makeup Revolution,Fast Base Stick Foundation,F5,True,44.37,9.0,,#BD987B,189,152,123,65.5195916782696,9.679435493767375,20.494976899357443,6,dark
Makeup Revolution,Fast Base Stick Foundation,F6,True,44.37,9.0,,#BA9C80,186,156,128,66.34810338351107,6.929101169992514,18.816067820019388,6,dark
Makeup Revolution,Fast Base Stick Foundation,F7,True,44.37,9.0,,#B48F74,180,143,116,62.1772941791572,10.127741886179152,19.685026051463492,6,dark
Makeup Revolution,Fast Base Stick Foundation,F8,True,44.37,9.0,,#B08864,176,136,100,59.6710537608554,10.47341647659944,25.178460864649523,6,dark
Makeup Revolution,Fast Base Stick Foundation,F9,True,44.37,9.0,,#B9967A,185,150,122,64.59040170561047,9.041997717534056,19.716228974416094,6,dark
Makeup Revolution,Matte Base Foundation,F1,True,34.51,7.0,,#D9C5AD,217,197,173,80.57298732542637,3.2111068817934907,14.593121800134323,4,light
Makeup Revolution,Matte Base Foundation,F10,True,34.51,7.0,,#A27D60,162,125,96,55.27174360915822,10.33186748557502,21.315275019421208,6,dark
Makeup Revolution,Matte Base Foundation,F10.5,True,34.51,7.0,,#AE845C,174,132,92,58.29730704292574,11.008609260491188,27.781162638939065,6,dark
Makeup Revolution,Matte Base Foundation,F11,True,34.51,7.0,,#A27E5C,162,126,92,55.458344876726585,9.300063254639834,23.82787069508512,6,dark
Makeup Revolution,Matte Base Foundation,F12,True,34.51,7.0,,#987148,152,113,72,50.63393741441256,10.298278051925012,28.630218819587093,6,dark
Makeup Revolution,Matte Base Foundation,F12.5,True,34.51,7.0,,#85613F,133,97,63,44.082771145560535,10.289410593023296,25.01653247481581,7,dark
Makeup Revolution,Matte Base Foundation,F13,True,34.51,7.0,,#7D583D,125,88,61,40.69811145091645,11.829484463966006,21.6695287611674,7,dark
Makeup Revolution,Matte Base Foundation,F13.5,True,34.51,7.0,,#664735,102,71,53,33.111246667568814,10.81130180161824,16.086090143639055,8,dark
Makeup Revolution,Matte Base Foundation,F14,True,34.51,7.0,,#583C2E,88,60,46,28.124936416468643,10.358629799413489,13.570580746556717,8,dark
Makeup Revolution,Matte Base Foundation,F15,True,34.51,7.0,,#533B2F,83,59,47,27.220460238222746,8.776988408054159,11.598234330845514,8,dark
Makeup Revolution,Matte Base Foundation,F16,True,34.51,7.0,,#61402F,97,64,47,30.43339313829352,12.161580724272564,16.201098191850004,8,dark
Makeup Revolution,Matte Base Foundation,F17,True,34.51,7.0,,#44322C,68,50,44,22.62641906753835,7.121139433787615,6.967195189131314,9,dark
Makeup Revolution,Matte Base Foundation,F18,True,34.51,7.0,,#3F2021,63,32,33,16.502605020135107,15.07413817901948,5.91737801618798,10,dark
Makeup Revolution,Matte Base Foundation,F2,True,34.51,7.0,,#CEB193,206,177,147,73.98067538059094,5.968171748904128,19.233861922551565,5,light
Makeup Revolution,Matte Base Foundation,F3,True,34.51,7.0,,#C6A78B,198,167,139,70.53068718035567,7.156073504663462,18.7078405038142,5,light
Makeup Revolution,Matte Base Foundation,F4,True,34.51,7.0,,#BD9A84,189,154,132,66.21094128329182,9.75696794385278,16.456480319943935,7,dark
Makeup Revolution,Matte Base Foundation,F5,True,34.51,7.0,,#BD987B,189,152,123,65.5195916782696,9.679435493767375,20.494976899357443,6,dark
Makeup Revolution,Matte Base Foundation,F6,True,34.51,7.0,,#BA9C80,186,156,128,66.34810338351107,6.929101169992514,18.816067820019388,6,dark
Makeup Revolution,Matte Base Foundation,F6.5,True,34.51,7.0,,#D1AF89,209,175,137,73.56033074588086,6.924077525318928,24.101415598294302,5,light
Makeup Revolution,Matte Base Foundation,F7,True,34.51,7.0,,#B48F74,180,143,116,62.1772941791572,10.127741886179152,19.685026051463492,6,dark
Makeup Revolution,Matte Base Foundation,F8,True,34.51,7.0,,#B08864,176,136,100,59.6710537608554,10.47341647659944,25.178460864649523,6,dark
Makeup Revolution,Matte Base Foundation,F8.5,True,34.51,7.0,,#CBAB7C,203,171,124,71.74386488783281,5.122425360905791,28.544932126295475,5,light
Makeup Revolution,Matte Base Foundation,F9,True,34.51,7.0,,#B9967A,185,150,122,64.59040170561047,9.041997717534056,19.716228974416094,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf30,F0.1,True,73.95,15.0,,#EDC8AE,237,200,174,83.11020529272086,9.25520089442433,17.875291800410608,2,light
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf31,F0.2,True,73.95,15.0,,#E9C8A5,233,200,165,82.5667537815056,6.547628873588229,21.83178781306108,5,light
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf32,F0.5,True,73.95,15.0,,#ECC1AE,236,193,174,81.30843247939957,12.564002980182288,15.339697191292268,2,light
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf33,F1,True,73.95,15.0,,#E8B99B,232,185,155,78.59117568652103,12.79833909255107,21.66663414354033,2,light
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf34,F2.5,True,73.95,15.0,,#ECB48B,236,180,139,77.4848150737003,15.148229612805098,28.764417133879338,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf35,F3,True,73.95,15.0,,#EAB48E,234,180,142,77.33476383642075,14.693228754377174,26.932830775135773,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf36,F5,True,73.95,15.0,,#E6A774,230,167,116,73.36604388176069,17.36229649796156,35.42742424746288,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf37,F5.7,True,73.95,15.0,,#DEA76E,222,167,110,72.42527567632659,13.563845420690336,37.20167317416061,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf38,F6.5,True,73.95,15.0,,#EAB98E,234,185,142,78.54651119695637,12.044991295150744,28.55637649043159,5,light
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf39,F8,True,73.95,15.0,,#D7905C,215,144,92,65.8798577544639,21.54532850801838,38.3167338100135,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf40,F9,True,73.95,15.0,,#E5A174,229,161,116,71.8332739650566,20.162696643576727,33.43706115871099,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf41,F10,True,73.95,15.0,,#DC8F5C,220,143,92,66.24083782124103,24.13285787656766,38.89369990249838,7,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf42,F11.2,True,73.95,15.0,,#D17D27,209,125,39,60.223074729303335,26.372167078323628,57.01836141163624,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf43,F11.5,True,73.95,15.0,,#C26915,194,105,21,53.63118198391105,30.30943865260621,56.83110965389386,6,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf44,F13,True,73.95,15.0,,#A54D05,165,77,5,43.24126174848867,32.836169828819706,51.60772912198196,7,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf45,F14.7,True,73.95,15.0,,#973100,151,49,0,35.55240242626902,40.97598400387975,47.50352103629112,7,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf46,F16,True,73.95,15.0,,#5B0101,91,1,1,16.741407303003115,37.46118225938872,25.50726455676624,9,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf47,F16.5,True,73.95,15.0,,#4D0101,77,1,1,13.242914840132864,33.30952389196773,20.3160811018036,10,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf48,F17.5,True,73.95,15.0,,#440001,68,0,1,10.787440063980888,31.010810204861794,16.587968378557534,10,dark
Makeup Revolution,Revolution Pro Cc Cream Perfecting Foundation Spf49,F18,True,73.95,15.0,,#3C0000,60,0,0,8.661481176444042,28.52655785211376,13.684101278665173,10,dark
Marchetti,Base Líquida Seja Leve,Bege Cacau 1,True,27.2,,,#A66737,166,103,55,49.59883962657419,20.789641670574287,37.05766087799673,7,dark
Marchetti,Base Líquida Seja Leve,Bege Castanho,True,27.2,,,#B29375,178,147,117,63.025717519009405,7.223736980151885,20.24887006619449,6,dark
Marchetti,Base Líquida Seja Leve,Bege Claro 1,True,27.2,,,#D2AD90,210,173,144,73.28773715833177,9.276694257155103,19.96321100864473,5,light
Marchetti,Base Líquida Seja Leve,Bege Claro 2,True,27.2,,,#C49C78,196,156,120,67.1795248191535,9.950584500009018,24.507431855938243,6,dark
Marchetti,Base Líquida Seja Leve,Bege Claro 3,True,27.2,,,#E3AE7E,227,174,126,74.89525078549826,13.394004386293124,32.066346997594565,6,dark
Marchetti,Base Líquida Seja Leve,Bege Escuro,True,27.2,,,#A98560,169,133,96,58.08985409281672,8.76638943608371,25.18701993904717,6,dark
Marchetti,Base Líquida Seja Leve,Bege Médio 1,True,27.2,,,#CA9265,202,146,101,65.00685741969566,15.866779762694517,32.10659021444891,6,dark
Marchetti,Base Líquida Seja Leve,Bege Médio 2,True,27.2,,,#B38C61,179,140,97,60.96141596742734,9.1791249333108,28.58135529549466,6,dark
Marchetti,Base Perfect Face,Bege Canela,True,32.0,,,#865D42,134,93,66,43.1987429813186,13.399628640138497,22.162121465383954,7,dark
Marchetti,Base Perfect Face,Bege Caramel 1,True,32.0,,,#E0B184,224,177,132,75.42613336225403,11.230641522625708,29.528241741988136,5,light
Marchetti,Base Perfect Face,Bege Caramel 2,True,32.0,,,#DFB997,223,185,151,77.6512406565758,8.819429379305133,22.378713162104912,5,light
Marchetti,Base Perfect Face,Bege Claro 1,True,32.0,,,#FFDCB1,255,220,177,89.68386479200385,6.02778691618644,25.631921174241533,5,light
Marchetti,Base Perfect Face,Bege Claro 2,True,32.0,,,#E5C298,229,194,152,80.46573699457485,6.515840974052445,25.7713602554138,5,light
Marchetti,Base Perfect Face,Bege Mel,True,32.0,,,#E3A173,227,161,115,71.5963494069632,19.26562901977829,33.619866674301925,6,dark
Marchetti,Base Perfect Face,Bege Médio 1,True,32.0,,,#E4B98E,228,185,142,77.9616003774162,9.686373807168248,27.67102144759623,5,light
Marchetti,Base Perfect Face,Bege Médio 2,True,32.0,,,#E2B98E,226,185,142,77.76949288558315,8.89984614873135,27.37995236918951,5,light
Mari Maria,Cover Up,MM01,True,33.9,,,#F9D2B9,249,210,185,86.86800891278465,9.998993568724137,17.477538354701295,2,light
Mari Maria,Cover Up,MM02,True,33.9,,,#F4C9A7,244,201,167,83.8607275242802,10.464317203519036,22.715876861303585,5,light
Mari Maria,Cover Up,MM03,True,33.9,,,#EBC4A5,235,196,165,81.7622663192184,9.407665077400427,20.751257737397783,5,light
Mari Maria,Cover Up,MM04,True,33.9,,,#EFBD9A,239,189,154,80.22526610804356,13.262730522084764,24.54406131295306,5,light
Mari Maria,Cover Up,MM05,True,33.9,,,#F2C8A1,242,200,161,83.31649139127715,9.482249021449618,25.100540879659228,5,light
Mari Maria,Cover Up,MM06,True,33.9,,,#E4B894,228,184,148,77.82477754686413,10.923261480192403,24.295832386360704,5,light
Mari Maria,Cover Up,MM07,True,33.9,,,#DEAD8F,222,173,143,74.4460781438462,13.842345463159711,22.281157976346112,7,dark
Mari Maria,Cover Up,MM08,True,33.9,,,#EAB28F,234,178,143,76.87167551175536,15.867292455068071,25.775731282608795,6,dark
Mari Maria,Cover Up,MM09,True,33.9,,,#E1B18D,225,177,141,75.68520947288899,12.642916084137534,25.089910034743724,6,dark
Mari Maria,Cover Up,MM10,True,33.9,,,#D9A786,217,167,134,72.30349212702228,14.030489337114648,24.15371641406081,6,dark
Mari Maria,Cover Up,MM11,True,33.9,,,#DDA87E,221,168,126,72.81668589325785,14.197738874504706,29.219871955971733,6,dark
Mari Maria,Cover Up,MM12,True,33.9,,,#DCA87F,220,168,127,72.7304573737718,13.904313834649685,28.551245780442013,6,dark
Mari Maria,Cover Up,MM13,True,33.9,,,#D49C69,212,156,105,68.60322881413826,14.925700780007489,34.77290067394998,6,dark
Mari Maria,Cover Up,MM14,True,33.9,,,#CC8E60,204,142,96,64.18517416824976,18.42318946172017,33.80146952198986,6,dark
Mari Maria,Cover Up,MM15,True,33.9,,,#C08661,192,134,97,60.88871609845694,17.938524094203988,28.765920661088877,7,dark
Mari Maria,Cover Up,MM16,True,33.9,,,#D18B5E,209,139,94,64.02385461034768,21.945991746820493,34.7967537235973,7,dark
Mari Maria,Cover Up,MM17,True,33.9,,,#C37E4D,195,126,77,59.03139927396063,21.893838573927795,37.37267045706394,7,dark
Mari Maria,Cover Up,MM18,True,33.9,,,#AD7347,173,115,71,53.6023261813629,18.207970882111567,33.4018572751527,7,dark
Mari Maria,Cover Up,MM19,True,33.9,,,#AF7347,175,115,71,53.84824467274639,19.06563973463132,33.75769348518676,7,dark
Mari Maria,Cover Up,MM20,True,33.9,,,#976238,151,98,56,46.44708250292392,17.133278186473365,32.36013161996213,7,dark
Mari Maria,Cover Up,MM21,True,33.9,,,#84522F,132,82,47,39.82571408702488,17.29320275055507,28.92536154315276,7,dark
Mari Maria,Cover Up,MM22,True,33.9,,,#88513B,136,81,59,40.30504392986484,20.64201945148783,22.64088287238154,7,dark
Mari Maria,Cover Up,MM23,True,33.9,,,#6F432A,111,67,42,33.05267079465667,16.300583430898076,23.002215682298267,8,dark
Mari Maria,Cover Up,MM24,True,33.9,,,#442D1E,68,45,30,20.826353742276996,8.50492051643878,13.916603130204235,9,dark
Mary Kay,Timewise,Beige C110,False,71.9,,,#CB9B76,203,155,118,67.61247099798128,13.105673210333734,26.304219270743868,6,dark
Mary Kay,Timewise,Beige C120,False,71.9,,,#D3A688,211,166,136,71.48744412718159,12.435094211700417,21.859147552731084,6,dark
Mary Kay,Timewise,Beige C130,False,71.9,,,#C39777,195,151,119,65.80213248989426,12.16474927984973,23.18838107734118,6,dark
Mary Kay,Timewise,Beige C140,False,71.9,,,#BD8C6B,189,140,107,62.20089629827805,14.413884334686378,24.893244177477737,7,dark
Mary Kay,Timewise,Beige C170,False,71.9,,,#D8A586,216,165,134,71.71238780161214,14.712000689886985,23.336514713938072,7,dark
Mary Kay,Timewise,Beige C220,False,71.9,,,#DBA782,219,167,130,72.43603426838386,14.370229371509446,26.528194712113184,6,dark
Mary Kay,Timewise,Beige N150,False,71.9,,,#C09775,192,151,117,65.45599808771887,10.712593620222144,23.770716138173874,6,dark
Mary Kay,Timewise,Beige N190,False,71.9,,,#B68961,182,137,97,60.51671810662221,12.106244645573415,28.066665177828654,6,dark
Mary Kay,Timewise,Beige N200,False,71.9,,,#BB8C65,187,140,101,61.87966325790691,12.945222033193035,27.74369844315305,6,dark
Mary Kay,Timewise,Beige N210,False,71.9,,,#B1835E,177,131,94,58.40465752342284,13.042250780826825,26.874992623964445,6,dark
Mary Kay,Timewise,Beige W100,False,71.9,,,#D0A378,208,163,120,70.14934124548297,11.009507048736545,28.67388627366587,6,dark
Mary Kay,Timewise,Beige W160,False,71.9,,,#C49A6E,196,154,110,66.50025525509847,9.92186660570149,29.049617597025268,6,dark
Mary Kay,Timewise,Beige W180,False,71.9,,,#BE9165,190,145,101,63.45763263772149,11.43337722260618,29.855255473065,6,dark
Mary Kay,Timewise,Bronze C160,False,71.9,,,#86512A,134,81,42,39.784049423981095,18.43005306291007,31.737879308458616,7,dark
Mary Kay,Timewise,Bronze C170 ,False,71.9,,,#6C4225,108,66,37,32.299755267707354,15.114445292492867,24.97075985859737,7,dark
Mary Kay,Timewise,Bronze C180,False,71.9,,,#5E371F,94,55,31,27.328845596860795,14.833118841349664,22.1640277144475,8,dark
Mary Kay,Timewise,Bronze W100,False,71.9,,,#BC8757,188,135,87,60.5240266738122,14.785876156308053,33.662103340416806,6,dark
Mary Kay,Timewise,Bronze W110,False,71.9,,,#B48455,180,132,85,58.8474520748844,12.87707491308976,32.453039227442794,6,dark
Mary Kay,Timewise,Bronze W120,False,71.9,,,#B48455,180,132,85,58.8474520748844,12.87707491308976,32.453039227442794,6,dark
Mary Kay,Timewise,Bronze W130,False,71.9,,,#A46F45,164,111,69,51.48762156494533,16.419863633367893,31.66369951791713,7,dark
Mary Kay,Timewise,Bronze W140,False,71.9,,,#A86D3A,168,109,58,51.34647136341125,18.471905960693423,37.54550437859471,6,dark
Mary Kay,Timewise,Bronze W150,False,71.9,,,#8B5D36,139,93,54,43.63171109077881,14.529863287973566,29.743024481000013,7,dark
Mary Kay,Timewise,Ivory C100,False,71.9,,,#E8C5A6,232,197,166,81.75283693881589,7.87267649660317,20.164686879430604,5,light
Mary Kay,Timewise,Ivory C110,False,71.9,,,#E8C5A6,232,197,166,81.75283693881589,7.87267649660317,20.164686879430604,5,light
Mary Kay,Timewise,Ivory N140,False,71.9,,,#D4A787,212,167,135,71.81581700392032,12.169511635016615,22.86594391753298,6,dark
Mary Kay,Timewise,Ivory N160,False,71.9,,,#C99B81,201,155,129,67.61086470534372,13.58667052926621,20.234891866970877,7,dark
Mary Kay,Timewise,Ivory W130,False,71.9,,,#D3A980,211,169,128,72.08455783491337,9.87338613098493,26.992407102986785,5,light
Mary Kay,Timewise,Ivory W150,False,71.9,,,#D6AC83,214,172,131,73.18171622574424,9.804571387643456,26.898710845606978,5,light
Max Love,Matte Hd,08,False,11.98,,,#BC9A7A,188,154,122,65.9109742861913,8.052343096859149,21.562753872490248,6,dark
Max Love,Matte Hd,09,False,11.98,,,#D2B38E,210,179,142,74.75938557444148,5.804760775840134,23.05660278244521,5,light
Max Love,Matte Hd,10,False,11.98,,,#C4A375,196,163,117,68.90729647300967,5.797325449076684,28.43119560729579,5,light
Max Love,Matte Hd,11,False,11.98,,,#C59C71,197,156,113,67.15756869689137,9.565393834799652,28.3062570593422,6,dark
Max Love,Matte Hd,12,False,11.98,,,#846045,132,96,69,43.80200406208025,11.063371810857758,21.13543648435554,7,dark
Max Love,Matte Hd,13,False,11.98,,,#765243,118,82,67,38.36141630141695,12.995051093461136,14.804386323889108,8,dark
Max Love,Matte Hd,14,False,11.98,,,#D4A277,212,162,119,70.2959271565043,13.063029464595866,29.480765785484863,6,dark
Max Love,Matte Hd,15,False,11.98,,,#D4A97F,212,169,127,72.1662947329713,10.161123158118956,27.65616344934081,5,light
Max Love,Matte Hd,16,False,11.98,,,#CA9B70,202,155,112,67.40497218707434,12.051658114777208,29.268391304574727,6,dark
Max Love,Matte Hd,17,False,11.98,,,#A97F4F,169,127,79,56.26705788180233,10.4066339689039,32.224583726976306,6,dark
Max Love,Matte Hd,18,False,11.98,,,#976F4C,151,111,76,50.06241078927326,11.40698676452806,25.62665486229706,6,dark
Max Love,Matte Hd,19,False,11.98,,,#A27E53,162,126,83,55.307075749599264,8.331296626964468,28.661023542703912,6,dark
Maybelline,Fit Me,B100,False,52.2,,,#FBD2AD,251,210,173,86.81095810930512,9.182315165720825,23.72049894227901,5,light
Maybelline,Fit Me,B140,False,52.2,,,#D09873,208,152,115,67.35658595088915,16.44315391296347,27.696292314079287,7,dark
Maybelline,Fit Me,B150,False,52.2,,,#F3B584,243,181,132,78.32808638829005,16.659936028977917,33.702889564898975,6,dark
Maybelline,Fit Me,B220,False,52.2,,,#D8A577,216,165,119,71.44835368072415,13.065306171597404,31.06815968460246,6,dark
Maybelline,Fit Me,B80,False,52.2,,,#F7D2B8,247,210,184,86.66712561108427,9.121445646596785,17.69590478815868,2,light
Maybelline,Fit Me,N100,False,52.2,,,#EABDA6,234,189,166,79.97821514459909,12.850876005293054,17.72938690515162,2,light
Maybelline,Fit Me,N150,False,52.2,,,#E4B38E,228,179,142,76.490381180813,12.871495768636889,25.692667491788534,6,dark
Maybelline,Fit Me,N220,False,52.2,,,#EDBD9C,237,189,156,80.06818023088432,12.73137575917238,23.235161096068936,5,light
Maybelline,Fit Me,N230,False,52.2,,,#DE9B65,222,155,101,69.40851666729613,19.220275126313467,38.128501655623445,6,dark
Maybelline,Fit Me,N260,False,52.2,,,#D79563,215,149,99,67.16071621529582,19.41493212532852,36.20636362554555,6,dark
Maybelline,Fit Me,N300,False,52.2,,,#6B5041,107,80,65,36.45213831265662,9.057020820811225,13.22493056623193,8,dark
Maybelline,Fit Me,N330,False,52.2,,,#7F440F,127,68,15,35.36408537129111,21.570030744168328,40.05264435819984,7,dark
